"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp"
"65","1998-04-30",2,0,1,0,1,0,2,0,0,1,1,0,0,"Altdorf",281,15.9
"66","1998-05-01",1,0,0,0,1,0,1,0,0,0,1,0,0,"Altdorf",27,12.6
"67","1998-05-03",2,0,0,2,0,0,2,0,0,0,2,0,0,"Altdorf",0,12.2
"68","1998-05-06",1,0,0,0,1,0,1,0,0,0,1,0,0,"Altdorf",0,12.1
"69","1998-05-07",1,0,0,0,1,0,0,1,0,0,0,1,0,"Altdorf",0,14
"70","1998-05-08",2,1,0,1,0,0,2,0,1,0,1,0,0,"Altdorf",121,18.4
"71","1998-05-15",1,0,0,0,1,0,0,1,0,0,0,1,0,"Altdorf",0,17.2
"72","1998-05-17",1,0,1,0,0,0,1,0,0,0,1,0,0,"Altdorf",0,13.1
"73","1998-05-18",1,0,0,0,1,0,0,1,0,0,1,0,0,"Altdorf",0,13.2
"74","1998-05-19",3,1,1,0,1,0,1,2,1,1,0,1,0,"Altdorf",0,14.8
"75","1998-05-20",4,0,2,0,1,1,0,4,0,2,2,0,0,"Altdorf",0,16
"76","1998-05-21",3,2,0,0,1,0,1,2,0,0,0,2,1,"Altdorf",0,15
"77","1998-05-23",1,0,0,0,1,0,1,0,0,0,0,1,0,"Altdorf",0,13.8
"78","1998-05-25",2,0,0,0,2,0,1,1,1,0,1,0,0,"Altdorf",0,13.8
"79","1998-05-26",1,0,0,1,0,0,1,0,0,0,1,0,0,"Altdorf",0,14.5
"80","1998-05-27",1,0,1,0,0,0,1,0,0,1,0,0,0,"Altdorf",98,16.1
"81","1998-05-29",2,0,1,1,0,0,2,0,1,0,0,0,1,"Altdorf",0,14.4
"82","1998-05-31",1,0,1,0,0,0,1,0,0,0,0,1,0,"Altdorf",61,16.8
"83","1998-06-01",1,0,1,0,0,0,1,0,0,0,1,0,0,"Altdorf",0,16.2
"84","1998-06-04",2,0,1,0,1,0,2,0,0,1,1,0,0,"Altdorf",0,20.3
