"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp"
"66","2008-02-11",5,0,0,3,1,1,4,1,0,1,2,1,1,"Lugano",0,4.4
"67","2008-02-12",3,0,0,0,1,2,1,2,0,0,1,2,0,"Lugano",0,4.4
"68","2008-02-13",1,0,0,0,1,0,0,1,1,0,0,0,0,"Lugano",0,4.2
"69","2008-02-14",3,0,1,0,2,0,1,2,0,0,3,0,0,"Lugano",0,4.2
"70","2008-02-15",5,0,1,1,2,1,2,3,0,0,3,0,2,"Lugano",0,4.9
"71","2008-02-16",3,0,0,0,2,1,1,2,0,0,0,3,0,"Lugano",0,4.8
"72","2008-02-17",7,0,2,4,0,1,4,3,0,3,2,0,2,"Lugano",0,2
"73","2008-02-18",7,0,3,0,3,1,4,3,0,1,3,3,0,"Lugano",0,2
"74","2008-02-19",6,3,2,0,0,1,2,4,0,0,0,5,1,"Lugano",0,4.2
"75","2008-02-20",1,0,1,0,0,0,0,1,0,1,0,0,0,"Lugano",0,6
"76","2008-02-21",8,0,5,1,2,0,5,3,0,1,4,1,2,"Lugano",0,6
"77","2008-02-22",4,0,2,0,1,1,2,2,1,1,0,2,0,"Lugano",0,7
"78","2008-02-23",4,0,2,1,1,0,4,0,1,0,3,0,0,"Lugano",0,7.5
"79","2008-02-24",6,1,1,2,2,0,3,3,1,0,2,3,0,"Lugano",0,7.5
"80","2008-02-25",3,0,1,1,1,0,2,1,0,0,1,1,1,"Lugano",0,8
"81","2008-02-26",5,0,3,1,0,1,2,3,0,2,3,0,0,"Lugano",0,8.2
"82","2008-02-27",2,0,1,0,0,1,0,2,0,1,0,1,0,"Lugano",0,8.6
"83","2008-02-28",5,0,3,0,2,0,3,2,0,2,2,1,0,"Lugano",0,7.9
"84","2008-02-29",11,1,3,1,4,2,7,4,2,2,4,3,0,"Lugano",0,8.6
"85","2008-03-01",5,0,1,0,3,1,1,4,0,0,3,2,0,"Lugano",62,12.6
"86","2008-03-02",5,2,1,1,0,1,3,2,0,0,1,4,0,"Lugano",35,15.2
"87","2008-03-03",7,0,4,0,2,1,4,3,0,3,2,0,2,"Lugano",0,10.7
"88","2008-03-04",4,0,2,0,2,0,2,2,0,0,2,1,1,"Lugano",206,11.3
"89","2008-03-05",3,0,0,0,3,0,0,3,2,0,0,1,0,"Lugano",217,7.2
"90","2008-03-06",10,1,2,3,1,3,7,3,1,1,2,4,2,"Lugano",11,4.9
"91","2008-03-07",1,0,0,0,1,0,0,1,1,0,0,0,0,"Lugano",0,5.9
"92","2008-03-08",5,1,3,0,0,1,4,1,0,2,1,1,1,"Lugano",0,7.5
"93","2008-03-09",4,1,2,0,1,0,1,3,0,2,1,0,1,"Lugano",0,7
"94","2008-03-10",5,0,3,1,1,0,2,3,0,0,2,0,3,"Lugano",0,5.5
"95","2008-03-11",6,0,2,0,3,1,0,6,0,1,3,1,1,"Lugano",3,8.2
"96","2008-03-12",3,1,1,1,0,0,1,2,0,1,0,1,1,"Lugano",21,10.9
"97","2008-03-13",5,0,2,1,1,1,3,2,1,0,2,1,1,"Lugano",138,14.3
"98","2008-03-14",3,0,1,1,0,1,2,1,0,0,2,1,0,"Lugano",0,10.7
"99","2008-03-15",6,0,2,1,3,0,4,2,1,2,0,2,1,"Lugano",0,9.9
"100","2008-03-16",1,0,0,0,1,0,1,0,0,0,1,0,0,"Lugano",0,10.1
"101","2008-03-17",10,1,1,3,4,1,6,4,1,1,3,4,1,"Lugano",21,10.2
"102","2008-03-18",5,0,3,0,0,2,3,2,0,0,0,2,3,"Lugano",135,11.1
"103","2008-03-19",2,0,0,0,1,1,2,0,0,0,1,1,0,"Lugano",74,7.8
"104","2008-03-20",3,0,1,0,1,1,0,3,0,0,2,1,0,"Lugano",221,8.5
"105","2008-03-21",7,2,1,0,3,1,4,3,1,2,2,1,1,"Lugano",0,6
"106","2008-03-22",2,0,2,0,0,0,2,0,0,2,0,0,0,"Lugano",14,7.7
"107","2008-03-23",4,0,1,0,3,0,1,3,1,0,1,2,0,"Lugano",127,6.3
"108","2008-03-24",6,1,2,2,0,1,5,1,1,0,2,3,0,"Lugano",133,6.9
"109","2008-03-25",5,0,2,1,1,1,2,3,0,0,4,1,0,"Lugano",127,7
"110","2008-03-26",5,0,1,3,1,0,1,4,1,2,1,0,1,"Lugano",0,7.5
"111","2008-03-27",5,0,1,1,2,1,3,2,0,0,4,1,0,"Lugano",0,8
"112","2008-03-28",3,0,1,0,2,0,1,2,3,0,0,0,0,"Lugano",0,9.5
"113","2008-03-29",4,2,0,0,1,1,1,3,0,1,2,1,0,"Lugano",0,11.2
"114","2008-03-30",1,0,0,0,1,0,1,0,0,0,0,1,0,"Lugano",0,11.2
"115","2008-03-31",7,0,5,1,0,1,3,4,0,2,1,2,2,"Lugano",0,12.2
"116","2008-04-01",4,2,1,1,0,0,2,2,0,1,1,1,1,"Lugano",20,13.7
"117","2008-04-02",8,2,3,0,2,1,2,6,0,1,4,1,2,"Lugano",163,14
"118","2008-04-03",2,0,1,0,1,0,2,0,1,0,0,0,1,"Lugano",194,12.8
"119","2008-04-04",6,0,4,0,1,1,6,0,1,1,1,2,1,"Lugano",178,13.7
"120","2008-04-05",5,0,3,0,1,1,2,3,1,1,2,1,0,"Lugano",0,11.3
"121","2008-04-06",4,0,1,1,1,1,1,3,0,0,0,2,2,"Lugano",0,10.1
"122","2008-04-07",5,0,2,1,1,1,1,4,0,0,4,1,0,"Lugano",105,10.4
"123","2008-04-08",5,0,2,0,2,1,3,2,0,2,2,0,1,"Lugano",0,8.1
"124","2008-04-09",4,1,2,0,1,0,3,1,0,2,0,1,1,"Lugano",0,7.7
"125","2008-04-10",3,0,2,0,0,1,2,1,0,0,1,0,2,"Lugano",0,8.4
"126","2008-04-11",5,0,1,1,2,1,3,2,1,0,1,3,0,"Lugano",0,9.5
"127","2008-04-12",2,0,0,0,1,1,2,0,0,0,0,1,1,"Lugano",23,9.8
"128","2008-04-13",8,0,3,0,2,3,2,6,2,1,3,2,0,"Lugano",0,10.1
"129","2008-04-14",6,1,2,1,1,1,3,3,0,0,3,2,1,"Lugano",0,7.7
"130","2008-04-15",2,0,2,0,0,0,0,2,0,1,0,1,0,"Lugano",175,10.7
"131","2008-04-16",4,0,2,1,0,1,2,2,0,0,4,0,0,"Lugano",7,10.8
"132","2008-04-17",5,0,2,2,1,0,3,2,0,2,3,0,0,"Lugano",0,8.4
"133","2008-04-18",2,0,1,0,1,0,0,2,0,1,1,0,0,"Lugano",0,7.9
"134","2008-04-19",4,0,1,1,1,1,1,3,1,0,2,1,0,"Lugano",0,10.3
"135","2008-04-20",3,0,2,0,0,1,2,1,0,1,1,1,0,"Lugano",0,12
"136","2008-04-21",4,0,3,0,1,0,1,3,0,1,1,0,2,"Lugano",0,9.2
"137","2008-04-22",5,0,2,0,2,1,3,2,1,0,2,1,1,"Lugano",6,12
"138","2008-04-23",8,1,3,2,1,1,5,3,1,0,2,3,2,"Lugano",56,16
"139","2008-04-24",3,0,1,0,0,2,1,2,1,0,1,1,0,"Lugano",0,14.5
"140","2008-04-25",2,0,0,1,1,0,1,1,0,0,2,0,0,"Lugano",126,16.2
"141","2008-04-26",4,0,3,0,1,0,0,4,0,2,1,0,1,"Lugano",0,14.7
"142","2008-04-27",5,0,1,1,2,1,2,3,0,0,0,4,1,"Lugano",0,14.6
"143","2008-04-28",4,1,3,0,0,0,2,2,0,0,1,1,2,"Lugano",0,12.9
"144","2008-04-29",4,0,2,1,0,1,1,3,1,1,0,1,1,"Lugano",0,12.1
"145","2008-04-30",4,0,2,1,0,1,2,2,1,0,3,0,0,"Lugano",0,11.5
"146","2008-05-01",3,0,1,1,1,0,1,2,0,0,2,1,0,"Lugano",0,12.3
"147","2008-05-02",4,0,2,1,0,1,1,3,0,1,1,2,0,"Lugano",0,14.3
"148","2008-05-03",4,0,3,0,1,0,3,1,0,2,2,0,0,"Lugano",0,15.8
"149","2008-05-04",5,0,0,3,2,0,2,3,1,0,2,1,1,"Lugano",0,16.4
"150","2008-05-05",8,0,2,2,2,2,5,3,0,0,5,2,1,"Lugano",0,15.3
"151","2008-05-06",5,0,2,1,1,1,2,3,1,1,2,0,1,"Lugano",0,15.9
"152","2008-05-07",3,0,2,1,0,0,2,1,1,0,2,0,0,"Lugano",0,16.4
"153","2008-05-08",6,0,3,1,2,0,4,2,1,0,2,0,3,"Lugano",0,17.4
"154","2008-05-09",2,0,2,0,0,0,2,0,1,0,0,0,1,"Lugano",0,17.3
"155","2008-05-10",4,0,2,0,0,2,3,1,0,1,3,0,0,"Lugano",0,17.5
"156","2008-05-11",3,1,0,0,2,0,2,1,0,0,1,1,1,"Lugano",0,15.2
"157","2008-05-12",4,1,1,0,2,0,2,2,0,0,2,1,1,"Lugano",0,16.4
"158","2008-05-13",3,0,1,1,0,1,2,1,0,0,3,0,0,"Lugano",0,17.2
"159","2008-05-14",1,0,1,0,0,0,1,0,0,1,0,0,0,"Lugano",0,17.5
"160","2008-05-15",6,0,2,3,1,0,4,2,0,2,3,1,0,"Lugano",0,15.3
"161","2008-05-16",6,0,3,1,0,2,4,2,1,1,1,2,1,"Lugano",0,14.3
"162","2008-05-17",2,0,1,0,0,1,1,1,0,0,2,0,0,"Lugano",0,13.3
"163","2008-05-18",4,0,1,2,1,0,2,2,0,1,2,0,1,"Lugano",0,13.4
"164","2008-05-19",4,0,1,3,0,0,2,2,0,0,0,2,2,"Lugano",0,15
"165","2008-05-20",4,0,2,0,2,0,0,4,0,0,3,0,1,"Lugano",0,15.9
"166","2008-05-21",7,0,2,1,3,1,3,4,0,2,4,0,1,"Lugano",0,15.4
"167","2008-05-22",9,1,2,1,2,3,3,6,0,0,3,4,2,"Lugano",0,13.4
"168","2008-05-23",9,0,3,1,3,2,6,3,1,0,3,2,3,"Lugano",0,15.7
"169","2008-05-24",3,0,0,0,2,1,1,2,0,0,1,1,1,"Lugano",0,14.8
"170","2008-05-25",6,0,1,3,1,1,4,2,0,2,4,0,0,"Lugano",0,15.7
