"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp"
"64","1998-03-25",5,0,0,0,2,3,3,2,0,0,0,5,0,"Altdorf",0,1.2
"65","1998-03-26",1,1,0,0,0,0,1,0,1,0,0,0,0,"Altdorf",0,3.3
"66","1998-03-27",2,1,1,0,0,0,0,2,1,1,0,0,0,"Altdorf",0,6.9
"67","1998-03-31",2,1,1,0,0,0,1,1,0,0,0,1,1,"Altdorf",4,12.6
"68","1998-04-01",2,1,0,1,0,0,2,0,0,0,1,1,0,"Altdorf",0,12.4
"69","1998-04-02",2,1,1,0,0,0,1,1,2,0,0,0,0,"Altdorf",0,11.6
"70","1998-04-03",3,1,0,0,1,1,2,1,0,1,1,1,0,"Altdorf",169,15.1
"71","1998-04-06",3,0,1,1,1,0,3,0,1,0,0,0,2,"Altdorf",0,9.4
"72","1998-04-07",2,0,1,0,0,1,2,0,0,0,0,1,1,"Altdorf",71,9
"73","1998-04-08",4,1,1,0,2,0,3,1,1,0,3,0,0,"Altdorf",0,8.2
"74","1998-04-09",4,2,1,1,0,0,1,3,1,0,2,1,0,"Altdorf",75,9.1
"75","1998-04-10",2,0,1,0,1,0,1,1,1,0,1,0,0,"Altdorf",0,5.8
"76","1998-04-12",3,1,0,1,1,0,1,2,0,0,1,2,0,"Altdorf",0,5.2
"77","1998-04-13",3,1,1,0,0,1,1,2,0,0,1,1,1,"Altdorf",0,2.4
"78","1998-04-14",1,0,0,0,1,0,1,0,0,0,1,0,0,"Altdorf",28,4
"79","1998-04-15",1,0,0,0,1,0,1,0,0,0,1,0,0,"Altdorf",284,10.4
"80","1998-04-16",3,0,2,1,0,0,0,3,0,1,0,0,2,"Altdorf",0,5.9
"81","1998-04-17",1,0,1,0,0,0,1,0,0,0,0,0,1,"Altdorf",0,6.3
"82","1998-04-18",1,0,0,0,0,1,0,1,0,0,1,0,0,"Altdorf",0,4.5
"83","1998-04-22",3,2,0,0,1,0,3,0,0,0,2,1,0,"Altdorf",0,12.4
"84","1998-04-23",1,0,1,0,0,0,1,0,0,0,0,0,1,"Altdorf",0,13.9
"85","1998-04-24",2,0,1,0,1,0,2,0,1,0,1,0,0,"Altdorf",0,12
"86","1998-04-25",3,0,2,1,0,0,1,2,0,2,0,0,1,"Altdorf",0,13.5
"87","1998-04-28",2,0,1,1,0,0,1,1,0,0,2,0,0,"Altdorf",0,7.3
"88","1998-04-30",2,0,1,0,1,0,2,0,0,1,1,0,0,"Altdorf",281,15.9
"89","1998-05-01",1,0,0,0,1,0,1,0,0,0,1,0,0,"Altdorf",27,12.6
"90","1998-05-03",2,0,0,2,0,0,2,0,0,0,2,0,0,"Altdorf",0,12.2
"91","1998-05-06",1,0,0,0,1,0,1,0,0,0,1,0,0,"Altdorf",0,12.1
"92","1998-05-07",1,0,0,0,1,0,0,1,0,0,0,1,0,"Altdorf",0,14
"93","1998-05-08",2,1,0,1,0,0,2,0,1,0,1,0,0,"Altdorf",121,18.4
"94","1998-05-11",1,0,0,1,0,0,0,1,0,0,1,0,0,"Altdorf",24,21.6
"95","1998-05-12",1,0,0,0,1,0,1,0,0,0,1,0,0,"Altdorf",0,20.8
"96","1998-05-15",2,0,1,0,1,0,1,1,0,0,0,1,1,"Altdorf",0,17.2
"97","1998-05-17",1,0,1,0,0,0,1,0,0,0,1,0,0,"Altdorf",0,13.1
"98","1998-05-18",1,0,0,0,1,0,0,1,0,0,1,0,0,"Altdorf",0,13.2
"99","1998-05-19",4,1,1,1,1,0,2,2,1,1,1,1,0,"Altdorf",0,14.8
"100","1998-05-20",4,0,2,0,1,1,0,4,0,2,2,0,0,"Altdorf",0,16
"101","1998-05-21",3,2,0,0,1,0,1,2,0,0,0,2,1,"Altdorf",0,15
"102","1998-05-23",1,0,0,0,1,0,1,0,0,0,0,1,0,"Altdorf",0,13.8
"103","1998-05-25",2,0,0,0,2,0,1,1,1,0,1,0,0,"Altdorf",0,13.8
"104","1998-05-26",2,0,1,1,0,0,1,1,0,0,1,0,1,"Altdorf",0,14.5
"105","1998-05-27",1,0,1,0,0,0,1,0,0,1,0,0,0,"Altdorf",98,16.1
"106","1998-05-28",1,0,1,0,0,0,0,1,0,0,0,0,1,"Altdorf",151,17.4
"107","1998-05-29",2,0,1,1,0,0,2,0,1,0,0,0,1,"Altdorf",0,14.4
"108","1998-05-31",1,0,1,0,0,0,1,0,0,0,0,1,0,"Altdorf",61,16.8
"109","1998-06-01",2,0,1,0,1,0,1,1,0,1,1,0,0,"Altdorf",0,16.2
"110","1998-06-03",1,0,0,0,1,0,0,1,0,0,0,1,0,"Altdorf",0,17.6
"111","1998-06-04",2,0,1,0,1,0,2,0,0,1,1,0,0,"Altdorf",0,20.3
"112","1998-06-05",4,0,3,0,1,0,2,2,2,1,0,1,0,"Altdorf",252,27.1
"113","1998-06-06",2,0,0,0,1,1,0,2,0,0,1,1,0,"Altdorf",244,26.1
"114","1998-06-08",1,0,0,0,1,0,0,1,0,0,1,0,0,"Altdorf",0,15.7
"115","1998-06-09",4,0,1,1,2,0,1,3,0,0,1,2,1,"Altdorf",0,17.9
"116","1998-06-12",1,0,0,1,0,0,1,0,0,0,1,0,0,"Altdorf",0,8.7
"117","1998-06-13",3,0,1,1,0,1,1,2,1,0,1,0,1,"Altdorf",0,11
"118","1998-06-14",1,0,0,0,1,0,0,1,1,0,0,0,0,"Altdorf",0,13.6
"119","1998-06-15",1,1,0,0,0,0,0,1,0,0,0,1,0,"Altdorf",0,12.5
"120","1998-06-18",1,0,1,0,0,0,0,1,0,1,0,0,0,"Altdorf",0,16.6
"121","1998-06-19",2,0,0,0,1,1,0,2,1,0,1,0,0,"Altdorf",0,18.6
"122","1998-06-21",2,1,0,1,0,0,1,1,1,0,0,0,1,"Altdorf",0,24
"123","1998-06-22",1,0,0,0,1,0,1,0,0,0,0,1,0,"Altdorf",0,21.7
"124","1998-06-23",2,0,2,0,0,0,1,1,0,0,1,0,1,"Altdorf",0,19.4
"125","1998-06-24",3,0,2,0,1,0,3,0,0,1,2,0,0,"Altdorf",0,20.2
"126","1998-06-25",1,1,0,0,0,0,0,1,0,0,0,1,0,"Altdorf",0,20.2
"127","1998-06-26",1,0,0,0,1,0,0,1,1,0,0,0,0,"Altdorf",0,18.7
"128","1998-06-28",1,0,1,0,0,0,1,0,0,1,0,0,0,"Altdorf",0,17.8
"129","1998-06-29",1,0,1,0,0,0,1,0,0,0,1,0,0,"Altdorf",0,19.2
"130","1998-06-30",5,0,3,1,1,0,4,1,0,1,4,0,0,"Altdorf",0,18.7
"131","1998-07-01",1,0,0,1,0,0,1,0,0,0,1,0,0,"Altdorf",NA,19.3
"132","1998-07-02",1,0,1,0,0,0,1,0,0,1,0,0,0,"Altdorf",0,16.9
"133","1998-07-03",2,0,1,0,1,0,1,1,0,0,1,0,1,"Altdorf",0,16.2
"134","1998-07-07",2,0,0,0,1,1,2,0,0,1,1,0,0,"Altdorf",0,16.4
"135","1998-07-08",1,0,0,1,0,0,1,0,0,0,1,0,0,"Altdorf",0,12.6
"136","1998-07-10",1,0,1,0,0,0,0,1,0,0,1,0,0,"Altdorf",0,16.9
"137","1998-07-11",2,0,1,0,1,0,1,1,0,1,1,0,0,"Altdorf",0,19.4
"138","1998-07-13",1,0,1,0,0,0,1,0,1,0,0,0,0,"Altdorf",0,19.3
"139","1998-07-15",5,0,5,0,0,0,4,1,1,1,0,0,3,"Altdorf",0,16.2
"140","1998-07-16",3,0,1,1,0,1,3,0,0,0,1,1,1,"Altdorf",0,14.9
"141","1998-07-17",1,0,1,0,0,0,0,1,1,0,0,0,0,"Altdorf",0,19.3
"142","1998-07-19",2,0,1,0,1,0,1,1,0,1,0,1,0,"Altdorf",0,22.1
"143","1998-07-20",1,0,0,0,0,1,0,1,0,0,1,0,0,"Altdorf",63,26.1
"144","1998-07-21",2,0,1,0,0,1,1,1,0,1,1,0,0,"Altdorf",80,25.4
"145","1998-07-23",1,0,1,0,0,0,0,1,0,0,1,0,0,"Altdorf",0,21.6
"146","1998-07-25",2,0,1,0,1,0,2,0,0,0,2,0,0,"Altdorf",0,18.8
"147","1998-07-26",2,0,1,0,1,0,0,2,0,0,1,0,1,"Altdorf",0,20.3
"148","1998-07-29",1,0,1,0,0,0,0,1,0,1,0,0,0,"Altdorf",0,19.2
"149","1998-08-01",1,0,1,0,0,0,1,0,0,0,1,0,0,"Altdorf",0,17.8
